"user_id","num_clicks","num_sessions","avg_session_duration","age","gender","married","has_children","home_country","home_city","home_airport","user_id","num_trip","num_flights","money_spent_hotel","time_after_booking","total_km_flown","avg_bags"
"499252","154","8","143.1250000000000000","40","F","true","false","usa","chicago","ORD","499252","1","2","780","9.0000000000000000","1177.0484033402097","2.0000000000000000"
"499313","110","8","102.6250000000000000","46","F","false","false","usa","new york","LGA","499313","1","2","700","6.0000000000000000","528.4313010317709","1.00000000000000000000"
"499366","145","8","135.1250000000000000","48","F","false","false","canada","quebec","YQB","499366","4","8","2246","7.7500000000000000","7357.529986137302","1.2500000000000000"
"499375","152","8","140.0000000000000000","43","F","false","false","canada","winnipeg","YAV","499375","5","10","2011.4","6.2000000000000000","11123.90655569389","0.60000000000000000000"
"499379","137","9","113.0000000000000000","66","F","true","false","usa","reno","RNO","499379","2","2","648.0","7.0000000000000000","2872.2727459721527","0.00000000000000000000"
"499461","130","8","120.8750000000000000","51","F","false","false","usa","amarillo","AMA","499461","2","4","1087","6.0000000000000000","1724.0381577265853","0.00000000000000000000"
"499475","125","8","116.8750000000000000","38","F","true","false","usa","oakland","OAK","499475","3","6","1049","6.0000000000000000","3226.137660224193","0.00000000000000000000"
"499633","165","8","153.7500000000000000","31","F","false","false","usa","dallas","DAL","499633","5","7","1550.30","10.7500000000000000","7320.5977780888525","1.2500000000000000"
"499634","127","9","105.5555555555555556","35","F","false","true","usa","amarillo","AMA","499634","1","2","180","8.0000000000000000","987.80739157033","1.00000000000000000000"
"499659","249","8","230.8750000000000000","58","F","true","true","usa","san diego","NZY","499659","1","0","2289.6","","",""
"499669","79","10","59.2000000000000000","32","F","true","true","usa","corpus christi","CRP","499669","1","1","572","6.0000000000000000","1978.5020028149675","1.00000000000000000000"
"499751","184","9","152.3333333333333333","53","F","true","false","canada","vancouver","YVR","499751","4","6","3405","9.6666666666666667","7558.696760443367","1.3333333333333333"
"499760","46","8","43.2500000000000000","49","F","true","true","usa","corpus christi","CRP","","","","","","",""
"499780","348","8","322.5000000000000000","37","F","false","true","canada","toronto","YYZ","","","","","","",""
"499810","117","9","98.2222222222222222","46","M","true","false","usa","cincinnati","LUK","499810","3","4","2715","11.0000000000000000","3922.35117799182","0.50000000000000000000"
"499847","208","9","173.0000000000000000","50","F","true","true","usa","oklahoma city","OKC","499847","3","6","1865","6.0000000000000000","5092.188330416217","0.00000000000000000000"
"499969","103","8","95.7500000000000000","25","F","false","false","usa","providence","PVD","499969","1","0","351","","",""
"499979","188","10","140.0000000000000000","49","F","true","false","canada","toronto","YYZ","499979","5","10","1489.30","5.8000000000000000","13557.422746195043","0.20000000000000000000"
"499990","355","8","995.9868765000000000","37","F","false","false","usa","new york","LGA","499990","2","4","1284","8.0000000000000000","8236.72075830526","0.50000000000000000000"
"500078","130","8","120.8750000000000000","46","F","true","false","canada","ottawa","YOW","500078","2","4","529","5.0000000000000000","1776.807209621549","1.00000000000000000000"
"500196","127","8","116.7500000000000000","52","F","true","false","canada","calgary","YYC","500196","2","4","407","7.5000000000000000","4618.076464705124","0.50000000000000000000"
"500243","94","9","77.4444444444444444","25","F","false","false","usa","philadelphia","PHL","500243","1","2","234","7.0000000000000000","943.4159383399298","0.00000000000000000000"
"500257","65","8","60.6250000000000000","44","F","false","false","usa","new york","LGA","500257","2","4","393.40","4.5000000000000000","3904.3230835784525","0.50000000000000000000"
"500288","71","8","64.5000000000000000","18","F","false","true","usa","st. petersburg","SPG","","","","","","",""
"500299","75","8","70.1250000000000000","19","F","false","false","usa","san antonio","RND","500299","1","0","360","","",""
"500493","91","8","84.8750000000000000","42","F","false","true","usa","chicago","UGN","500493","3","4","7025","5.5000000000000000","3758.031064325781","0.50000000000000000000"
"500532","94","8","87.6250000000000000","37","F","true","true","canada","ottawa","YOW","500532","1","0","566","","",""
"500646","102","8","94.1250000000000000","48","F","true","false","usa","indianapolis","IND","500646","3","2","3219.2000000000003542","8.0000000000000000","1497.1452828148872","1.00000000000000000000"
"500745","144","8","133.5000000000000000","28","F","false","false","canada","toronto","YYZ","500745","4","4","1921.40","7.5000000000000000","4869.9369190698335","0.50000000000000000000"
"500773","198","8","183.1250000000000000","27","F","false","false","canada","winnipeg","YWG","500773","4","6","4216.80","6.3333333333333333","5150.8402483165255","0.00000000000000000000"
"500791","183","8","169.3750000000000000","73","F","true","false","canada","quebec","YQB","500791","1","0","765.00","","",""
"500828","93","8","85.2500000000000000","45","F","true","false","usa","rochester","ROC","500828","3","6","500","6.0000000000000000","7012.673983451006","0.33333333333333333333"
"500972","91","8","85.7500000000000000","41","F","true","true","usa","boston","BOS","500972","3","6","1352","7.6666666666666667","7346.0948929906235","0.66666666666666666667"
"500974","155","8","144.0000000000000000","42","F","false","false","usa","san jose","SJC","500974","6","10","1930","6.8000000000000000","15934.695536169063","0.40000000000000000000"
"501087","117","8","109.1250000000000000","57","F","true","false","usa","los angeles","LAX","501087","2","4","1186","6.0000000000000000","4212.887356200352","0.50000000000000000000"
"501125","102","8","95.7500000000000000","46","M","true","true","usa","kansas city","MCI","501125","2","4","1296","6.0000000000000000","2214.1566123355956","0.50000000000000000000"
"501184","262","8","242.6250000000000000","56","F","true","true","usa","reno","RNO","501184","4","6","7196","7.6666666666666667","10405.312661041231","0.66666666666666666667"
"501322","166","9","137.2222222222222222","54","F","true","true","usa","los angeles","LAX","501322","4","6","2363.30","7.6666666666666667","11473.266544131002","1.00000000000000000000"
"501344","66","8","61.7500000000000000","50","M","false","false","usa","corpus christi","CRP","501344","1","2","0","5.0000000000000000","561.6760101523182","0.00000000000000000000"
"501436","366","8","1054.3750000000000000","31","F","true","false","usa","columbus","CMH","501436","3","6","233","6.0000000000000000","2645.9110377384895","1.3333333333333333"
"501512","89","8","83.8750000000000000","35","F","true","true","usa","fort worth","FTW","501512","2","4","396.00","7.5000000000000000","4738.059089725181","0.50000000000000000000"
"501708","273","8","968.3750000000000000","24","F","false","false","canada","montreal","YHU","","","","","","",""
"501735","125","8","114.8750000000000000","34","F","false","false","usa","new york","JFK","501735","3","6","258","7.0000000000000000","5374.682789342576","1.00000000000000000000"
"501764","89","8","83.6250000000000000","47","F","true","false","canada","saskatoon","YXE","501764","2","4","1139","6.0000000000000000","3089.806249476942","0.50000000000000000000"
"501780","172","8","158.8750000000000000","17","M","false","true","usa","bakersfield","BFL","","","","","","",""
"501794","134","8","124.8750000000000000","43","F","true","false","usa","nashville","BNA","501794","4","8","1781.00","5.5000000000000000","4268.254725251745","0.75000000000000000000"
"501817","152","9","125.7777777777777778","50","F","true","false","canada","gatineau","YND","501817","3","5","3984","5.0000000000000000","3969.4263038705744","0.66666666666666666667"
"501830","78","9","63.8888888888888889","34","F","true","true","canada","toronto","YYZ","501830","2","2","2712","6.0000000000000000","2173.4338946713146","0.00000000000000000000"
"501897","78","8","73.6250000000000000","44","F","true","true","usa","new york","LGA","501897","1","0","936","","",""
"501947","404","10","871.4000000000000000","52","F","true","true","canada","toronto","YKZ","501947","4","6","3811","5.6666666666666667","5922.949132534033","0.00000000000000000000"
"502063","59","8","54.0000000000000000","49","F","true","false","usa","new york","JFK","502063","1","2","210","4.0000000000000000","3838.5844409127685","0.00000000000000000000"
"502145","119","10","89.5000000000000000","39","F","false","false","usa","baltimore","BWI","502145","4","8","1651","6.7500000000000000","12149.55446269424","0.75000000000000000000"
"502210","333","8","1052.8750000000000000","43","F","true","false","canada","montreal","YMX","502210","3","4","1532","8.5000000000000000","3831.4692245824144","1.00000000000000000000"
"502212","94","8","87.8750000000000000","25","F","false","false","usa","san diego","NZY","502212","1","2","92","6.0000000000000000","4007.7182396420503","0.00000000000000000000"
"502353","156","8","146.3750000000000000","39","F","false","false","usa","honolulu","HNL","502353","5","7","6017","5.0000000000000000","33148.477964403944","0.50000000000000000000"
"502412","124","8","114.7500000000000000","55","F","true","true","usa","new york","JFK","502412","3","4","842","6.5000000000000000","4934.1917345542","0.50000000000000000000"
"502435","122","8","113.6250000000000000","40","F","true","true","usa","oklahoma city","TIK","502435","2","4","645","7.5000000000000000","3341.0345151713873","1.00000000000000000000"
"502444","178","8","166.6250000000000000","35","F","false","false","canada","ottawa","YOW","502444","6","10","1950","9.1666666666666667","8964.58925843178","0.33333333333333333333"
"502609","173","9","143.3333333333333333","50","F","true","false","usa","dallas","DAL","502609","5","10","1172","6.6000000000000000","5222.908162425244","0.00000000000000000000"
"502626","98","8","92.3750000000000000","38","F","true","true","canada","toronto","YYZ","502626","2","4","811","8.5000000000000000","2687.856599954064","1.00000000000000000000"
"502799","189","8","174.6250000000000000","47","F","true","false","usa","nashville","BNA","502799","4","8","1581","7.2500000000000000","5539.439431165087","0.75000000000000000000"
"502819","262","8","242.8750000000000000","36","F","true","false","usa","knoxville","TYS","","","","","","",""
"502826","121","8","112.8750000000000000","48","F","true","true","usa","los angeles","LAX","502826","3","6","0","6.6666666666666667","7477.139453734528","0.33333333333333333333"
"502847","135","8","126.1250000000000000","50","F","true","false","usa","grand rapids","GRR","502847","5","8","2070","5.0000000000000000","5763.456913951816","0.50000000000000000000"
"502850","76","8","70.5000000000000000","41","F","false","true","usa","riverside","RAL","","","","","","",""
"502875","114","8","105.8750000000000000","46","F","true","true","canada","montreal","YUL","502875","3","6","430","9.3333333333333333","6222.955026694828","0.66666666666666666667"
"502995","88","9","72.7777777777777778","68","F","false","false","usa","charlotte","CLT","","","","","","",""
"503042","104","8","96.3750000000000000","26","F","false","false","usa","montgomery","MXF","503042","1","2","160.50","8.0000000000000000","986.4383130586253","1.00000000000000000000"
"503049","34","8","31.5000000000000000","72","F","false","false","usa","omaha","OMA","","","","","","",""
"503058","115","10","85.4000000000000000","26","F","false","false","canada","edmonton","YXD","503058","3","3","847","12.5000000000000000","5161.86290482672","0.50000000000000000000"
"503126","119","8","109.7500000000000000","25","F","false","false","canada","edmonton","YXD","503126","1","0","2592","","",""
"503161","103","9","85.0000000000000000","47","F","true","false","canada","halifax","YAW","","","","","","",""
"503277","126","8","118.7500000000000000","55","F","false","false","usa","los angeles","LAX","503277","3","5","1252.65","9.3333333333333333","11287.023950049806","1.3333333333333333"
"503342","309","8","774.0828346250000000","43","F","true","false","usa","lincoln","LNK","503342","2","4","1734","7.0000000000000000","2727.979768021567","0.50000000000000000000"
"503418","217","9","179.0000000000000000","40","F","false","false","usa","new york","LGA","503418","5","9","2874","8.8000000000000000","8952.958103813911","0.40000000000000000000"
"503483","105","8","98.0000000000000000","20","F","false","true","usa","los angeles","LAX","","","","","","",""
"503621","162","8","149.2500000000000000","41","F","true","false","usa","corpus christi","CRP","503621","2","2","1741","8.0000000000000000","2570.422081893906","0.00000000000000000000"
"503760","152","8","140.6250000000000000","39","F","true","false","usa","kansas city","MCI","503760","5","8","7242","54.5000000000000000","6128.076430577757","0.50000000000000000000"
"503773","111","8","104.1250000000000000","18","F","false","true","usa","brownsville","BRO","","","","","","",""
"503918","81","8","75.3750000000000000","26","F","false","false","usa","new york","JFK","","","","","","",""
"503928","101","8","95.5000000000000000","46","F","true","true","canada","toronto","YYZ","503928","2","4","1419","6.5000000000000000","2399.87587831804","0.00000000000000000000"
"503945","119","8","111.3750000000000000","47","F","false","false","usa","san antonio","RND","503945","3","6","1038","6.3333333333333333","8553.328446885142","0.33333333333333333333"
"503973","222","9","183.6666666666666667","45","F","false","false","canada","toronto","YYZ","503973","4","6","1375","4.3333333333333333","2563.4204156861697","0.33333333333333333333"
"504081","137","10","101.9000000000000000","44","F","true","true","usa","los angeles","LAX","504081","2","4","222","6.0000000000000000","5758.432162416867","0.50000000000000000000"
"504133","140","8","130.0000000000000000","45","F","true","false","usa","lincoln","LNK","504133","3","5","6617","8.3333333333333333","5847.91408971153","0.66666666666666666667"
"504240","170","8","158.2500000000000000","45","F","false","false","usa","los angeles","LAX","504240","6","12","1395","6.8333333333333333","15918.88814107582","0.16666666666666666667"
"504299","110","8","103.3750000000000000","41","F","true","true","usa","milwaukee","MKE","504299","3","6","799","7.3333333333333333","8161.008027940306","0.66666666666666666667"
"504320","126","8","118.7500000000000000","30","F","false","false","usa","indianapolis","IND","504320","2","4","413.25","4.5000000000000000","4040.4305784442845","1.00000000000000000000"
"504371","187","8","174.0000000000000000","51","F","false","true","usa","new york","LGA","504371","5","10","4026","66.8000000000000000","22846.46743106781","0.40000000000000000000"
"504435","251","8","539.9837367500000000","44","F","false","false","usa","long beach","LGB","504435","3","6","1129.5","7.6666666666666667","7948.788433456097","1.00000000000000000000"
"504473","104","8","96.5000000000000000","33","F","false","false","usa","richmond","RIC","504473","2","4","398","8.5000000000000000","2951.782070664606","1.00000000000000000000"
"504579","79","8","74.7500000000000000","69","F","false","false","usa","phoenix","LUF","","","","","","",""
"504610","61","8","57.1250000000000000","63","F","true","false","usa","philadelphia","PNE","504610","1","2","372","6.0000000000000000","806.5143627227166","1.00000000000000000000"
"504665","91","9","75.8888888888888889","32","F","false","false","usa","charlotte","CLT","504665","2","2","1404","5.0000000000000000","3406.467021608355","2.0000000000000000"
"504669","134","8","124.0000000000000000","41","F","false","false","usa","long beach","LGB","504669","2","4","406","5.5000000000000000","7223.112183153077","1.00000000000000000000"
"504786","134","8","124.1250000000000000","48","F","true","true","usa","omaha","OMA","504786","3","2","3230.35","6.0000000000000000","1409.3662717806665","1.00000000000000000000"
"504859","84","8","78.5000000000000000","26","F","false","true","usa","phoenix","PHX","504859","2","2","2420","9.0000000000000000","1360.760385476791","0.00000000000000000000"
"504892","135","8","125.6250000000000000","31","F","false","false","usa","dallas","DAL","504892","3","4","7245.6","8.5000000000000000","2716.477285265725","0.00000000000000000000"
"504916","247","8","1017.1250000000000000","36","M","false","true","usa","memphis","MEM","","","","","","",""
"504936","188","9","155.6666666666666667","58","F","true","false","usa","houston","IAH","504936","3","4","3149.8","7.5000000000000000","4629.291055952202","0.50000000000000000000"
"504945","178","9","148.4444444444444444","43","F","false","false","usa","houston","EFD","504945","4","8","1343.40","6.0000000000000000","8329.807283788852","0.75000000000000000000"
"505062","99","8","91.5000000000000000","37","F","false","true","usa","philadelphia","PHL","505062","3","6","1161.25","8.6666666666666667","7832.049343721417","0.33333333333333333333"
"505066","81","8","75.0000000000000000","25","M","true","true","usa","boston","BOS","505066","1","0","816","","",""
"505172","322","8","1013.6250000000000000","31","M","true","true","usa","tampa","MCF","505172","1","2","0","6.0000000000000000","3003.1561436624406","1.00000000000000000000"
"505230","104","8","96.6250000000000000","61","F","false","false","usa","tucson","TUS","505230","3","4","2538","9.0000000000000000","2244.208775860569","1.00000000000000000000"
"505285","184","8","170.6250000000000000","44","F","false","true","usa","new york","LGA","505285","4","8","2111.15","7.5000000000000000","6226.742770742649","0.75000000000000000000"
"505289","122","8","113.5000000000000000","28","F","false","false","usa","new york","JFK","505289","3","6","274","7.6666666666666667","5013.1722741272815","0.33333333333333333333"
"505358","171","8","159.3750000000000000","38","F","false","false","usa","detroit","DET","505358","3","6","2028","7.0000000000000000","3902.1600344605117","0.66666666666666666667"
"505414","100","8","93.3750000000000000","48","F","true","false","usa","boston","BOS","505414","2","4","1691","5.5000000000000000","3836.328179756556","0.00000000000000000000"
"505498","107","8","99.5000000000000000","37","M","false","true","usa","houston","IAH","505498","2","4","608","7.5000000000000000","3330.558845191112","1.5000000000000000"
"505617","246","8","502.0582668750000000","48","F","false","true","canada","vancouver","YVR","505617","1","2","906","8.0000000000000000","2810.7680227565033","0.00000000000000000000"
"505667","120","9","98.6666666666666667","54","F","true","false","usa","san francisco","SFO","505667","3","6","1671","3.3333333333333333","5496.573009614698","0.00000000000000000000"
"505680","124","8","114.6250000000000000","47","F","false","false","usa","los angeles","LAX","505680","4","6","1789","7.0000000000000000","6194.9968915534555","0.66666666666666666667"
"505713","113","8","106.2500000000000000","45","F","true","false","canada","montreal","YHU","505713","4","8","1408","7.2500000000000000","5610.69053144377","0.50000000000000000000"
"505747","117","8","107.3750000000000000","38","F","false","false","usa","los angeles","LAX","505747","2","4","1383","7.0000000000000000","2374.803964558949","1.00000000000000000000"
"505771","133","9","110.1111111111111111","56","F","true","true","canada","montreal","YUL","505771","5","10","1079","6.6000000000000000","8280.080774943268","0.40000000000000000000"
"505854","152","8","140.5000000000000000","54","F","true","false","usa","new york","JFK","505854","5","6","4113","8.0000000000000000","7889.27724083897","1.00000000000000000000"
"505916","192","8","178.8750000000000000","27","F","false","false","usa","charlotte","CLT","505916","5","8","10446.80","5.7500000000000000","9215.536395781628","0.75000000000000000000"
"505933","194","8","271.9786791250000000","48","F","true","false","usa","houston","IAH","505933","1","2","220","9.0000000000000000","2391.099920244428","0.00000000000000000000"
"505941","111","8","103.2500000000000000","51","F","true","true","usa","new york","LGA","505941","3","4","1192","6.5000000000000000","2348.22689104077","0.50000000000000000000"
"506013","162","8","151.0000000000000000","40","F","false","false","canada","vancouver","YVR","506013","4","7","526.85","5.5000000000000000","10583.62015408718","0.75000000000000000000"
"506130","168","11","113.8181818181818182","40","F","false","false","usa","phoenix","PHX","506130","4","8","2155.0","4.5000000000000000","15148.5082842605","0.50000000000000000000"
"506186","224","8","207.7500000000000000","26","F","false","false","usa","detroit","DTW","506186","3","4","981","142.5000000000000000","3694.191068896708","0.50000000000000000000"
"506234","146","9","121.6666666666666667","38","F","true","false","usa","riverside","RIV","506234","4","6","1132","7.3333333333333333","6925.51249685294","1.00000000000000000000"
"506250","126","8","116.6250000000000000","44","F","false","true","usa","lincoln","LNK","506250","3","6","511","7.3333333333333333","4266.182529692071","0.66666666666666666667"
"506347","49","8","46.2500000000000000","17","F","false","false","usa","los angeles","LAX","","","","","","",""
"506427","199","9","164.3333333333333333","48","F","true","true","usa","dallas","DAL","506427","6","10","2398.00","7.2000000000000000","4406.4020343773955","0.80000000000000000000"
"506611","116","8","107.6250000000000000","54","F","true","false","usa","tulsa","TUL","506611","4","2","1949","9.0000000000000000","771.9401414984695","0.00000000000000000000"
"506652","99","8","93.3750000000000000","53","F","true","true","usa","kansas city","MCI","506652","3","6","0","6.6666666666666667","3454.538338955496","0.00000000000000000000"
"506675","113","8","105.3750000000000000","48","F","false","true","usa","detroit","DTW","506675","4","6","1946.50","7.0000000000000000","7583.207903310815","0.66666666666666666667"
"506704","136","8","127.2500000000000000","56","F","true","false","canada","montreal","YUL","506704","2","4","270","6.5000000000000000","7184.33799458083","1.00000000000000000000"
"506777","109","8","100.7500000000000000","60","F","true","false","usa","tulsa","TUL","506777","1","2","700","7.0000000000000000","735.7669115397812","2.0000000000000000"
"506807","161","8","150.2500000000000000","43","F","true","false","usa","los angeles","LAX","506807","4","8","1065","7.0000000000000000","10297.759202350913","0.00000000000000000000"
"506828","151","8","141.1250000000000000","27","F","false","false","usa","louisville","LOU","506828","1","2","816","10.0000000000000000","2974.0343930755635","1.00000000000000000000"
"506837","109","8","101.0000000000000000","47","F","false","true","usa","cleveland","CLE","506837","3","6","6213.0","7.3333333333333333","4676.724863139623","1.00000000000000000000"
"506858","103","8","95.8750000000000000","47","F","false","true","usa","houston","EFD","506858","3","6","0.00","6.0000000000000000","8712.657829127633","0.33333333333333333333"
"506990","99","8","90.3750000000000000","26","F","false","false","usa","lubbock","LBB","","","","","","",""
"507036","145","8","135.7500000000000000","36","F","false","false","usa","minneapolis","MSP","507036","2","2","895","6.0000000000000000","1060.998946528961","1.00000000000000000000"
"507133","113","8","104.6250000000000000","27","F","false","false","canada","edmonton","YXD","507133","3","4","4620","9.0000000000000000","5060.288244349045","1.00000000000000000000"
"507207","129","8","120.3750000000000000","18","F","false","true","usa","new york","LGA","507207","2","0","5140","","",""
"507273","138","8","127.2500000000000000","31","F","false","false","usa","columbus","LCK","507273","4","8","377","5.7500000000000000","8403.492966051172","0.50000000000000000000"
"507376","86","8","80.3750000000000000","35","F","true","false","usa","honolulu","HNL","507376","2","2","505","6.0000000000000000","8514.695373082428","1.00000000000000000000"
"507395","492","9","1044.2222222222222222","46","F","true","true","usa","winston-salem","INT","507395","2","4","1505","5.5000000000000000","3513.230656728727","1.5000000000000000"
"507431","123","8","115.2500000000000000","36","F","false","false","canada","toronto","YYZ","507431","4","6","1058.2","7.6666666666666667","10104.992216364079","0.66666666666666666667"
"507435","120","8","111.8750000000000000","54","F","true","true","usa","los angeles","LAX","507435","4","8","1878","6.2500000000000000","7881.726146480321","0.50000000000000000000"
"507505","82","9","67.2222222222222222","50","F","true","true","usa","newark","EWR","507505","2","4","6871","6.5000000000000000","4445.48861296364","1.00000000000000000000"
"507513","114","12","71.0833333333333333","17","F","false","false","usa","sacramento","MHR","","","","","","",""
"507531","107","9","89.0000000000000000","24","F","false","false","usa","oakland","OAK","507531","1","0","1742","","",""
"507557","136","8","127.2500000000000000","59","F","true","true","usa","baton rouge","BTR","507557","2","1","468","10.0000000000000000","603.7673651739702","1.00000000000000000000"
"507573","102","8","95.1250000000000000","42","F","false","false","usa","denver","DEN","507573","3","5","578","4.3333333333333333","4768.525085651503","0.66666666666666666667"
"507617","127","9","104.8888888888888889","48","F","true","false","canada","montreal","YUL","507617","2","4","673.70","4.5000000000000000","2965.811260916408","1.00000000000000000000"
"507728","79","8","73.3750000000000000","38","F","true","true","usa","st. louis","STL","507728","2","4","424","6.5000000000000000","2539.0652468335343","0.00000000000000000000"
"507732","263","8","673.9691943750000000","45","M","false","false","usa","new york","JFK","507732","4","4","2478.0","9.0000000000000000","3191.897897950354","0.00000000000000000000"
"507753","126","8","117.0000000000000000","24","F","false","true","usa","nashville","BNA","507753","1","2","1704","5.0000000000000000","1262.6738665262183","1.00000000000000000000"
"507759","95","8","88.5000000000000000","49","F","true","false","canada","victoria","YYJ","507759","3","6","664","8.0000000000000000","4427.393482747834","0.66666666666666666667"
"507773","123","8","115.7500000000000000","39","F","false","false","usa","little rock","LIT","507773","3","4","854","5.0000000000000000","5045.653202009706","0.50000000000000000000"
"507805","289","8","1032.0554661250000000","43","F","true","true","usa","san jose","SJC","507805","4","8","7067.4","8.5000000000000000","10734.875799108082","0.50000000000000000000"
"508050","135","8","126.6250000000000000","46","F","true","false","usa","new york","JFK","508050","4","8","3727.2","5.2500000000000000","6185.720410171181","0.75000000000000000000"
"508096","108","9","89.2222222222222222","65","F","true","false","usa","spokane","SKA","508096","3","4","801","5.0000000000000000","5619.795161347126","0.50000000000000000000"
"508111","321","8","1012.0000000000000000","40","F","true","true","usa","fort worth","FTW","","","","","","",""
"508144","105","8","97.0000000000000000","38","F","false","false","usa","new york","JFK","508144","3","6","928","7.6666666666666667","5676.89903960572","0.33333333333333333333"
"508153","110","8","101.1250000000000000","32","M","false","false","canada","halifax","YAW","508153","2","3","94.00","7.5000000000000000","8564.336872981941","0.50000000000000000000"
"508240","121","8","113.5000000000000000","29","F","false","false","usa","san antonio","SKF","508240","3","5","539","6.6666666666666667","2882.7053018915244","0.66666666666666666667"
"508360","127","8","116.7500000000000000","37","F","false","false","usa","new york","JFK","508360","2","4","798","6.0000000000000000","2474.752559471135","0.00000000000000000000"
"508367","126","9","105.0000000000000000","48","F","true","false","usa","lubbock","LBB","508367","4","8","469.0","7.0000000000000000","9201.665802877686","0.25000000000000000000"
"508497","154","9","126.0000000000000000","37","F","false","false","canada","calgary","YYC","508497","2","2","1982","9.0000000000000000","1933.7696460761372","0.00000000000000000000"
"508512","222","8","206.7500000000000000","68","F","true","false","usa","providence","PVD","508512","1","0","968","","",""
"508546","110","8","102.3750000000000000","29","F","false","false","usa","cincinnati","LUK","508546","3","6","422","8.3333333333333333","5342.906862753995","0.66666666666666666667"
"508611","72","8","67.6250000000000000","22","F","false","true","usa","houston","HOU","","","","","","",""
"508625","378","8","1078.1250000000000000","43","F","false","false","usa","new york","JFK","508625","3","4","4154","4.5000000000000000","3690.9634566770333","1.00000000000000000000"
"508693","150","8","137.6250000000000000","55","F","true","false","canada","halifax","YAW","508693","3","4","1038.30","9.0000000000000000","3813.8204747132086","0.50000000000000000000"
"508713","77","8","72.3750000000000000","18","F","false","true","usa","los angeles","LAX","508713","1","2","246.50","9.0000000000000000","4183.68105154044","2.0000000000000000"
"508731","150","8","139.7500000000000000","55","F","true","false","usa","norfolk","NGU","508731","4","6","6541.0","5.6666666666666667","4702.279629897237","1.3333333333333333"
"508829","312","8","1005.0000000000000000","17","F","false","false","usa","burlington","BTV","508829","3","4","2554","8.5000000000000000","5746.319536421516","0.50000000000000000000"
"508848","143","8","132.6250000000000000","53","F","true","true","usa","st. louis","STL","508848","2","4","1293","7.5000000000000000","1885.7631422114653","1.00000000000000000000"
"508849","116","8","108.2500000000000000","37","F","false","false","usa","charlotte","CLT","508849","5","6","4962","9.0000000000000000","7961.882267616717","0.33333333333333333333"
"508856","280","8","975.3750000000000000","21","M","false","true","usa","portland","PDX","","","","","","",""
"508857","132","8","123.2500000000000000","44","F","true","false","canada","ottawa","YOW","508857","5","10","2312","8.4000000000000000","10223.391128601532","0.40000000000000000000"
"508860","88","8","81.8750000000000000","28","M","true","false","usa","los angeles","LAX","508860","2","4","749.2","8.0000000000000000","898.3669214056706","0.50000000000000000000"
"508866","158","8","146.5000000000000000","31","F","false","false","usa","el paso","BIF","508866","3","6","3119","6.3333333333333333","4835.945364358551","0.33333333333333333333"
"508877","201","9","165.8888888888888889","52","F","true","true","usa","phoenix","PHX","508877","6","12","2456.0","6.6666666666666667","17345.21649005043","0.83333333333333333333"
"508891","83","8","77.2500000000000000","17","F","false","true","usa","san antonio","RND","508891","2","4","0","7.5000000000000000","4013.691641902369","1.00000000000000000000"
"508892","155","8","144.8750000000000000","34","F","false","false","canada","hamilton","YHM","508892","3","6","1981","5.6666666666666667","6300.060308973782","0.66666666666666666667"
"508901","76","8","70.3750000000000000","52","F","true","true","canada","hamilton","YHM","508901","2","4","157","7.5000000000000000","3838.4952575665243","0.50000000000000000000"
"508912","271","8","856.0009053750000000","44","M","false","false","usa","tallahassee","TLH","508912","2","3","0.0","7.5000000000000000","4994.262354367906","1.00000000000000000000"
"508917","71","8","66.0000000000000000","21","M","false","false","usa","los angeles","LAX","508917","2","2","972.0","7.0000000000000000","4183.68105154044","1.00000000000000000000"
"508923","277","8","972.0000000000000000","48","F","true","true","usa","madison","MSN","508923","3","4","949","8.0000000000000000","3562.703061827354","0.00000000000000000000"
"508938","173","8","161.0000000000000000","42","F","true","false","usa","atlanta","ATL","508938","3","6","1144","8.0000000000000000","3825.686605710403","0.66666666666666666667"
"508940","216","9","179.8888888888888889","40","M","false","false","usa","grand rapids","GRR","508940","4","8","2321","8.0000000000000000","9300.96224572863","0.00000000000000000000"
"508944","153","8","141.7500000000000000","58","F","false","false","usa","los angeles","LAX","508944","2","4","302","10.0000000000000000","5918.688831101792","1.00000000000000000000"
"508946","134","8","124.8750000000000000","27","M","false","false","usa","louisville","LOU","508946","4","6","1164","6.6666666666666667","5508.976320338215","0.33333333333333333333"
"508964","89","8","82.1250000000000000","26","F","true","true","usa","newark","EWR","","","","","","",""
"508973","129","9","107.1111111111111111","36","F","false","false","usa","modesto","MOD","508973","2","4","410","8.0000000000000000","4516.911868298447","2.0000000000000000"
"509001","83","8","78.5000000000000000","70","F","true","false","canada","montreal","YUL","","","","","","",""
"509024","130","8","121.5000000000000000","18","F","false","false","usa","new york","JFK","509024","1","2","2035","13.0000000000000000","543.1331755162345","1.00000000000000000000"
"509036","110","8","102.3750000000000000","40","F","false","true","usa","new york","JFK","509036","2","4","111","6.0000000000000000","5341.552367420661","1.00000000000000000000"
"509052","130","8","120.1250000000000000","61","F","true","false","usa","san antonio","SKF","509052","1","2","116","8.0000000000000000","2840.5630412307964","0.00000000000000000000"
"509061","218","8","203.5000000000000000","31","F","false","true","canada","vancouver","YVR","509061","3","6","1016.80","6.0000000000000000","10199.324024916876","0.33333333333333333333"
"509069","139","8","128.5000000000000000","45","F","true","false","usa","new york","JFK","509069","4","4","574","9.5000000000000000","7169.339585883178","1.00000000000000000000"
